epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,645.761,0.86069,0.81436,1.10306,0.45965,0.27211,0.19527,0.11176,1.65118,2.90742,1.95743,0.00044925,0.00044925,0.00044925
44,657.1,0.84299,0.84274,1.10541,0.30524,0.25986,0.23162,0.12112,1.5811,2.80289,1.87285,0.000441637,0.000441637,0.000441637
45,673.01,0.81774,0.78069,1.09679,0.2152,0.25476,0.17179,0.10095,1.59167,2.9384,1.90658,0.000434024,0.000434024,0.000434024
46,682.608,0.80098,0.81507,1.11087,0.24144,0.28367,0.19037,0.10923,1.62099,2.83077,1.90338,0.000426411,0.000426411,0.000426411
47,698.965,0.79614,0.74303,1.09751,0.27399,0.26447,0.20234,0.10918,1.58377,2.63802,1.89284,0.000418797,0.000418797,0.000418797
48,708.958,0.8141,0.73843,1.1066,0.21689,0.2714,0.18922,0.11793,1.65391,2.92083,1.98601,0.000411184,0.000411184,0.000411184
49,725.503,0.758,0.72289,1.07896,0.15839,0.21769,0.16941,0.09666,1.6882,3.04033,1.90554,0.000403571,0.000403571,0.000403571
50,736.886,0.76648,0.71806,1.07087,0.38509,0.15952,0.18651,0.11619,1.66201,2.82958,1.90705,0.000395958,0.000395958,0.000395958
51,752.717,0.73362,0.70099,1.05354,0.26415,0.19428,0.18793,0.11532,1.58836,2.95132,1.86937,0.000388345,0.000388345,0.000388345
52,763.441,0.78658,0.71824,1.08559,0.32534,0.16308,0.16472,0.10159,1.65591,3.07989,1.92623,0.000380732,0.000380732,0.000380732
53,780.309,0.7693,0.70929,1.09134,0.47855,0.16161,0.1893,0.10547,1.57083,2.83806,1.88052,0.000373119,0.000373119,0.000373119
54,790.728,0.74185,0.67636,1.04363,0.52745,0.14456,0.19722,0.10548,1.70139,2.9287,2.01641,0.000365506,0.000365506,0.000365506
55,808.472,0.73638,0.67466,1.05273,0.56957,0.14456,0.17197,0.10567,1.76655,2.76921,2.04413,0.000357893,0.000357893,0.000357893
56,819.547,0.75697,0.66678,1.05026,0.35767,0.14116,0.18336,0.11794,1.7433,2.61775,1.95589,0.00035028,0.00035028,0.00035028
57,835.997,0.73265,0.69846,1.06631,0.39727,0.16646,0.2006,0.10856,1.76163,2.73561,2.00342,0.000342666,0.000342666,0.000342666
58,847.366,0.72174,0.64774,1.03136,0.42745,0.19829,0.26347,0.13144,1.69468,2.61645,1.9968,0.000335053,0.000335053,0.000335053
59,863.349,0.71717,0.65704,1.05411,0.23627,0.32993,0.21666,0.12017,1.57984,2.73242,1.91263,0.00032744,0.00032744,0.00032744
60,876.95,0.69521,0.65462,1.05052,0.26319,0.27221,0.23132,0.10901,1.60893,2.90839,1.90815,0.000319827,0.000319827,0.000319827
61,894.014,0.74746,0.64871,1.0479,0.43667,0.22863,0.24484,0.11083,1.59079,2.58011,1.90893,0.000312214,0.000312214,0.000312214
62,903.645,0.703,0.64999,1.06775,0.54108,0.18844,0.22842,0.11686,1.60993,2.58047,1.89109,0.000304601,0.000304601,0.000304601
63,920.188,0.73678,0.63792,1.07172,0.68035,0.18333,0.21688,0.10549,1.61214,2.59604,1.87212,0.000296988,0.000296988,0.000296988
64,931.489,0.68875,0.6003,1.02335,0.56501,0.18844,0.2019,0.10926,1.63523,2.57915,1.90101,0.000289375,0.000289375,0.000289375
65,948.696,0.69749,0.60898,1.0479,0.47003,0.19864,0.23508,0.12928,1.64852,2.41951,1.93139,0.000281762,0.000281762,0.000281762
66,959.141,0.67394,0.58088,1.03579,0.30349,0.33319,0.26881,0.1556,1.66921,2.35611,1.95917,0.000274148,0.000274148,0.000274148
67,976.342,0.66551,0.59453,1.0007,0.29122,0.35874,0.29955,0.15587,1.71,2.35585,2.00328,0.000266535,0.000266535,0.000266535
68,987.231,0.65572,0.58183,1.0163,0.39464,0.21877,0.24412,0.15124,1.64983,2.44261,1.95342,0.000258922,0.000258922,0.000258922
69,1003.31,0.65819,0.58261,1.01479,0.36478,0.23134,0.20765,0.12203,1.6178,2.59563,1.93799,0.000251309,0.000251309,0.000251309
70,1012.66,0.62922,0.58519,1.00853,0.33754,0.22087,0.19473,0.12245,1.53492,2.64418,1.80814,0.000243696,0.000243696,0.000243696
71,1029.57,0.64466,0.56342,1.00272,0.27712,0.17007,0.21349,0.13274,1.58322,2.63441,1.85066,0.000236083,0.000236083,0.000236083
72,1040.35,0.65671,0.56978,0.99853,0.29024,0.17902,0.21304,0.12794,1.60791,2.59539,1.87806,0.00022847,0.00022847,0.00022847
73,1058.71,0.62843,0.55194,0.97991,0.2321,0.17631,0.19024,0.11319,1.60005,2.62769,1.90123,0.000220857,0.000220857,0.000220857
74,1068.02,0.62609,0.55102,1.01738,0.08817,0.2631,0.20604,0.12538,1.50287,2.55963,1.83976,0.000213244,0.000213244,0.000213244
75,1085.49,0.6241,0.52834,0.99441,0.10736,0.56939,0.22368,0.15007,1.45721,2.50556,1.79618,0.000205631,0.000205631,0.000205631
76,1103.83,0.59462,0.51947,0.97945,0.101,0.54558,0.20911,0.1389,1.48821,2.69397,1.78767,0.000198018,0.000198018,0.000198018
77,1118.89,0.5601,0.49077,0.97947,0.27305,0.18876,0.26422,0.14951,1.50034,2.70558,1.78071,0.000190404,0.000190404,0.000190404
78,1132.92,0.5907,0.53311,0.99026,0.3432,0.30614,0.30993,0.17197,1.53784,2.52086,1.82874,0.000182791,0.000182791,0.000182791
79,1146,0.58838,0.50533,0.98159,0.24166,0.28277,0.29409,0.16946,1.59644,2.44233,1.88116,0.000175178,0.000175178,0.000175178
80,1162.27,0.57058,0.51988,0.98685,0.2455,0.2515,0.29518,0.16835,1.61523,2.50063,1.90613,0.000167565,0.000167565,0.000167565
81,1173.22,0.59207,0.50746,0.97297,0.20448,0.23097,0.28733,0.16189,1.64246,2.46739,1.95364,0.000159952,0.000159952,0.000159952
82,1189.96,0.57377,0.49052,0.9636,0.21054,0.23178,0.27131,0.14659,1.62975,2.53004,1.9565,0.000152339,0.000152339,0.000152339
83,1201.42,0.56322,0.50462,0.98231,0.29852,0.25242,0.28107,0.13899,1.58862,2.46412,1.93183,0.000144726,0.000144726,0.000144726
84,1217.76,0.57176,0.51486,0.98162,0.27962,0.28241,0.25955,0.14223,1.57496,2.46333,1.93554,0.000137113,0.000137113,0.000137113
85,1228.17,0.55705,0.49252,0.95861,0.25413,0.23299,0.26976,0.14617,1.57076,2.47109,1.92153,0.0001295,0.0001295,0.0001295
86,1242.43,0.54771,0.46553,0.96268,0.3267,0.28074,0.28542,0.15609,1.56088,2.48793,1.92077,0.000121887,0.000121887,0.000121887
87,1255.11,0.52445,0.45911,0.94499,0.53045,0.17298,0.27355,0.15807,1.55,2.57154,1.90744,0.000114273,0.000114273,0.000114273
88,1269.41,0.56463,0.49505,0.98035,0.45811,0.20238,0.27767,0.15599,1.53491,2.55776,1.89662,0.00010666,0.00010666,0.00010666
89,1282.1,0.54063,0.46387,0.94767,0.2686,0.27211,0.30678,0.17116,1.49881,2.5066,1.80289,9.90472e-05,9.90472e-05,9.90472e-05
90,1299.09,0.53515,0.49583,0.94374,0.26679,0.31556,0.30877,0.17721,1.50393,2.54235,1.79877,9.14341e-05,9.14341e-05,9.14341e-05
91,1328.9,0.49872,0.46437,0.90417,0.31237,0.30362,0.32142,0.18229,1.56838,2.78141,1.86134,8.3821e-05,8.3821e-05,8.3821e-05
92,1348.49,0.48671,0.41565,0.88751,0.33833,0.31785,0.28845,0.16012,1.5644,2.94554,1.87357,7.62079e-05,7.62079e-05,7.62079e-05
93,1362.3,0.45977,0.40927,0.89237,0.30138,0.27823,0.29179,0.16826,1.53024,2.91996,1.88057,6.85948e-05,6.85948e-05,6.85948e-05
94,1375.16,0.47173,0.3858,0.90543,0.29876,0.27759,0.32077,0.20013,1.49223,2.82411,1.87086,6.09817e-05,6.09817e-05,6.09817e-05
95,1389.86,0.43557,0.3839,0.87296,0.29878,0.26937,0.30189,0.1937,1.46742,2.73356,1.86082,5.33686e-05,5.33686e-05,5.33686e-05
96,1401.94,0.44565,0.37605,0.86809,0.3998,0.30148,0.31853,0.20356,1.44867,2.74317,1.8488,4.57555e-05,4.57555e-05,4.57555e-05
97,1416.47,0.42662,0.36036,0.87737,0.42373,0.29765,0.31792,0.20999,1.44262,2.70493,1.84939,3.81424e-05,3.81424e-05,3.81424e-05
98,1432.52,0.40701,0.35016,0.87,0.37317,0.32959,0.31215,0.20203,1.42815,2.65543,1.83662,3.05293e-05,3.05293e-05,3.05293e-05
99,1443.71,0.44188,0.37144,0.89404,0.35436,0.33716,0.32968,0.21829,1.41972,2.69845,1.83026,2.29162e-05,2.29162e-05,2.29162e-05
100,1458.83,0.41474,0.34243,0.87915,0.33582,0.33736,0.28152,0.18781,1.41993,2.69279,1.83236,1.53031e-05,1.53031e-05,1.53031e-05
