epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
37,529.393,0.54413,0.45208,0.94941,0.59468,0.27687,0.34649,0.22705,1.54665,2.58366,1.9457,0.000220857,0.000220857,0.000220857
38,540.108,0.52234,0.44569,0.96003,0.35145,0.3783,0.3516,0.23814,1.45067,2.68719,1.86174,0.000205631,0.000205631,0.000205631
39,557.283,0.54127,0.46863,0.95966,0.44519,0.3889,0.35668,0.26186,1.39675,2.69291,1.78053,0.000190404,0.000190404,0.000190404
40,569.692,0.53375,0.47137,0.98238,0.49569,0.40466,0.37805,0.2668,1.34906,2.65902,1.69103,0.000175178,0.000175178,0.000175178
41,599.268,0.49781,0.41091,0.89283,0.33494,0.30068,0.33313,0.254,1.36441,2.72641,1.66564,0.000159952,0.000159952,0.000159952
42,610.428,0.46902,0.39877,0.89301,0.3447,0.29446,0.32946,0.24767,1.31102,2.70805,1.62618,0.000144726,0.000144726,0.000144726
43,625.506,0.4528,0.38907,0.89289,0.36103,0.35474,0.32594,0.25066,1.33008,2.73659,1.68026,0.0001295,0.0001295,0.0001295
44,635.543,0.45482,0.37111,0.89332,0.27201,0.27442,0.28647,0.21931,1.30167,2.70313,1.68161,0.000114273,0.000114273,0.000114273
45,650.619,0.4559,0.36499,0.89,0.46691,0.25531,0.30108,0.21272,1.37123,2.8169,1.76928,9.90472e-05,9.90472e-05,9.90472e-05
46,661.545,0.46179,0.36933,0.88702,0.36696,0.23176,0.276,0.20602,1.43035,2.89898,1.79828,8.3821e-05,8.3821e-05,8.3821e-05
47,674.897,0.44009,0.35084,0.88528,0.34716,0.30553,0.29191,0.21716,1.43319,2.84809,1.78218,6.85948e-05,6.85948e-05,6.85948e-05
48,684.628,0.44259,0.33749,0.88051,0.33428,0.30563,0.29543,0.2198,1.43878,2.7883,1.77921,5.33686e-05,5.33686e-05,5.33686e-05
49,698.294,0.43663,0.38222,0.89363,0.38278,0.27505,0.2953,0.22128,1.42363,2.74742,1.76138,3.81424e-05,3.81424e-05,3.81424e-05
50,712.296,0.44186,0.3509,0.89555,0.39535,0.27355,0.30046,0.22989,1.41464,2.75004,1.74084,2.29162e-05,2.29162e-05,2.29162e-05
